"n.sites","n.post.yrs","n.pre.yrs","psi_bh","c_H","c_S","phi_Hb","delta_s","delta_L","e_S","e_L","g_S","d_L"
42,6,1,0.474211183099798,0.292535235805018,0.561492038617423,0.590064730530977,0.494612611817871,0.403007828528279,0.257679756601923,0.363752734589204,0.895240344107058,0.522817546563642
850,8,3,0.605997070368566,0.0917769883068744,0.0724098308712477,0.627007755140401,0.782648630463146,0.374613864703448,0.155169829599955,0.948445555941923,0.614440798979206,0.296012052419013
659,5,9,0.483474544667243,0.0644969144406263,0.430575074732187,0.412298333518882,0.565430283555505,0.0288433642419483,0.575679359827517,0.569946520913066,0.699567348967516,0.885969891227456
473,9,8,0.791812521258951,0.211811766336462,0.891676493362756,0.252164134626999,0.605427793747606,0.0536526510995556,0.406850912043313,0.412636860917392,0.769528156976239,0.715911973413313
933,2,3,0.69821497351916,0.990818095524935,0.088695062650484,0.78687973983658,0.265060983812739,0.164004330528802,0.00834871298098005,0.815955190203828,0.534595404310431,0.997365046559391
69,10,7,0.530555071143829,0.149684000830981,0.0090816186160082,0.398338689730433,0.551509266847721,0.0418393728819032,0.115771756881033,0.739615708731092,0.729425061810971,0.542429436317342
801,3,6,0.655683710986446,0.366532465176028,0.0437391604457051,0.495479100285913,0.581033816857124,0.144531274027139,0.594341464133631,0.661186515832529,0.857542985017435,0.80746685114929
412,4,6,0.176948657932319,0.729814905988029,0.0949069722171407,0.143546088533523,0.705774629474734,0.464434000773551,0.973118050014414,0.237538201128738,0.492068607358588,0.0946565372254234
769,1,6,0.485880491807242,0.925509903109516,0.503029113633139,0.211640194640192,0.19824215257098,0.149819510233556,0.498341437138058,0.206619104958652,0.302914233790268,0.0981302614034852
87,3,9,0.0151691916359821,0.370565299360966,0.770634785449016,0.763466329475213,0.92738158160001,0.358853109249052,0.586666620656289,0.53032951710159,0.750567860016553,0.698201160159148
978,4,2,0.859373845045105,0.833222868177155,0.70444742086872,0.0465840225877473,0.358808922357764,0.0365397274073265,0.635468290131539,0.545252368996642,0.54177446891095,0.79794271278535
156,7,3,0.836093178191083,0.673076628580643,0.67140722640194,0.386996491801809,0.968389072550274,0.639969684473386,0.888069218900567,0.111581076565827,0.108540197260142,0.501481454797136
73,6,7,0.387880798639683,0.23031154556009,0.717565501292632,0.424030526934518,0.636137787289615,0.336564920990077,0.69762217753497,0.991299435713934,0.323674418730545,0.266161190039362
342,5,3,0.138738141163951,0.958602485075104,0.0460636739450507,0.550463227135362,0.993291613971093,0.0737981909219711,0.962200921836263,0.966911022585514,0.320577032950963,0.808261320680915
34,10,8,0.845085946143093,0.520871133155143,0.12266060910346,0.552330923201167,0.350674988881988,0.281844487642658,0.232965646695229,0.418317454273161,0.350468954292126,0.330970477570221
77,1,8,0.818394529600581,0.0830278888337314,0.69171047949458,0.366828114561806,0.392308313034708,0.137142024669317,0.770266812322149,0.332048094950733,0.454807753027999,0.782451039226353
799,5,6,0.065384498905926,0.206007067219401,0.579274707924435,0.720314146041987,0.818373344543669,0.465584932387798,0.930046089631831,0.155955807102728,0.357274759031879,0.742534242461994
751,7,4,0.0570703161451267,0.581010250626667,0.802547982248897,0.997413892508834,0.900686330068507,0.897904012500486,0.664054744157381,0.914049945286615,0.55055806978913,0.949366356510832
707,6,10,0.590523394861678,0.196176987287076,0.112037904962245,0.682706837967155,0.534648063051584,0.38533004829464,0.999346450900054,0.927596412791428,0.622157202395797,0.256221194189764
661,9,4,0.674072628578008,0.778407392151793,0.653788379146904,0.525392653468158,0.597729617924313,0.541387823926126,0.286339140294865,0.261619696390512,0.37670329732378,0.843485088216746
410,10,5,0.908979660797212,0.793817979197763,0.959801854206529,0.915930490608234,0.780776334611676,0.193742864820979,0.136813631318742,0.946616112752375,0.679587014430342,0.948889106841316
617,7,8,0.422629642733396,0.309124908714322,0.498641838117456,0.297128223195672,0.119811564568034,0.102074115244124,0.403770031172666,0.944945758375805,0.321255387107399,0.843700554130063
437,1,5,0.6775904160365,0.718427745260368,0.833511355658574,0.991351337751909,0.543698109969194,0.368461711799974,0.26042468764598,0.891983739925618,0.531257937642094,0.246753205221728
604,6,7,0.340222576233116,0.74953587620582,0.8627008597092,0.125646984275873,0.832069253991614,0.525178341919432,0.700868371856865,0.208212863069819,0.598096163165523,0.457113007016922
963,4,9,0.803212135484396,0.850619689350855,0.53592964930418,0.226802578910184,0.0720181285611819,0.0712716305206641,0.332817415677244,0.209784213542729,0.543833945745183,0.657122947614873
711,5,9,0.431488600685517,0.53522809372521,0.290630712007126,0.358711567527126,0.42615211598,0.264196476552895,0.905750701110507,0.050587587858201,0.601610634487774,0.875920781448227
682,7,1,0.132373534117104,0.998566571262386,0.537067672930495,0.420604055506084,0.988573657641537,0.814039728401881,0.728572322177235,0.982634611286339,0.253629687398928,0.345554802455474
588,6,3,0.593238831341243,0.161098144340375,0.551011493768939,0.172712388144061,0.97696598437354,0.0362597218286692,0.724850927944737,0.0269333799673244,0.524717260386725,0.484013796029589
647,9,8,0.761402308394411,0.554156299964222,0.848531978811813,0.70456391326196,0.187978891571891,0.164029762903878,0.188699149425142,0.698405028161942,0.961616998728388,0.0435060468414798
595,10,6,0.810448465980846,0.758620407106145,0.798716905481252,0.485821511107311,0.3695504055175,0.166361503672395,0.913213272434566,0.0417855077796383,0.47673114971309,0.799874490986764
104,3,7,0.654650296206144,0.0591869330715854,0.795620612190757,0.556702036094316,0.341750062803156,0.0605194719142058,0.694083261949406,0.776462832129886,0.502413848778093,0.609730043363362
863,7,5,0.368229853807366,0.83221859489195,0.530219867013697,0.0729179084946401,0.841843142571999,0.448765587598348,0.392409712562244,0.828362558150548,0.342044205906335,0.556654755738773
296,9,3,0.220154039730434,0.791694915533648,0.997598152157152,0.954512459124019,0.917050780446758,0.475781050842518,0.647631829519058,0.592476145041594,0.534409834863665,0.74228001088223
101,6,6,0.600710226656357,0.648740084584616,0.283941850880045,0.443206741417409,0.656591272432869,0.163386075140083,0.212410659748153,0.440727836268046,0.21284530417549,0.421236584946211
300,10,8,0.762651316140592,0.715464140569465,0.754511944838264,0.688586252053222,0.92212140273375,0.113919190002037,0.517690140153584,0.125417402898008,0.625044414366758,0.741319421370071
223,7,8,0.993000257722405,0.187000541139464,0.736431844064384,0.440576300505316,0.221940021222713,0.0403268035867708,0.18881595040278,0.737798326569516,0.0114717712094309,0.00971840337824542
700,5,9,0.334574035280361,0.278280488598999,0.316705451783258,0.315195073966612,0.559181777519803,0.207879582195003,0.97754322751991,0.713017703765701,0.26272837374513,0.259260451470967
937,2,10,0.419137218212429,0.323610177270579,0.628282417627727,0.454412706961669,0.960812692073314,0.662013737641021,0.678452251149528,0.783527782224398,0.959503313740646,0.748351882796083
486,6,6,0.579311215103907,0.510478364464035,0.700954027030291,0.188692067905073,0.635348078913498,0.405097463092067,0.273123498617578,0.485972505588806,0.0362295585857471,0.659335194612085
248,7,2,0.420173304392002,0.917633914950816,0.097345779111376,0.461657207276672,0.159889077909873,0.0495335644161746,0.505544491316727,0.27034745624084,0.841938438396459,0.116837868071743
86,1,4,0.68670359374613,0.307610055522411,0.66715130259546,0.502770938930777,0.30722051574837,0.200744641266173,0.0487823932259576,0.162775793814403,0.200284575730795,0.941476733142743
509,3,4,0.372850247828919,0.520083319351403,0.910399149475526,0.578954988230229,0.887106139467983,0.712467959788581,0.393004313858598,0.648125240228674,0.72607820278164,0.729078979582666
100,6,5,0.365707812849525,0.776219655386545,0.422976304372563,0.740396076076478,0.625028252250585,0.289613851407482,0.680509563513868,0.958483308178955,0.69783209488194,0.532283149418794
212,5,6,0.529473956377944,0.967140677182167,0.86534488958884,0.381543889621319,0.384103298406536,0.224820477458044,0.206636188644287,0.606566991273966,0.0123856394113973,0.713423810612946
844,4,4,0.282838279480487,0.733733410959737,0.633754750126391,0.842720705193165,0.807443787351786,0.77024453888064,0.862953302936233,0.0566420193324331,0.894662090918352,0.362251064604986
547,8,8,0.274845353143546,0.279623576319334,0.803561635336699,0.669654866729165,0.12765265287119,0.10941121950313,0.682988445930183,0.227750582811795,0.193180307406955,0.560222598727001
593,7,10,0.905615202638297,0.355445994300162,0.508875333702308,0.359970705368416,0.541777171273902,0.369804964927759,0.199238204167876,0.802074159106193,0.155051729204273,0.621012560390099
994,6,9,0.560072864362504,0.524555838864413,0.91264746476775,0.032091741360887,0.502835146089457,0.31044008599521,0.569692797504738,0.910075002914644,0.543624331864365,0.574157219463494
601,5,1,0.625470580966445,0.197331902298075,0.351296308942535,0.725862421238329,0.870543757232279,0.334947018904278,0.716854652030906,0.335258045426896,0.692014282244327,0.564798014116031
917,4,10,0.505956178358756,0.084946264237538,0.119250425102934,0.251798015394947,0.853105808448722,0.0528393465414998,0.331520738525037,0.886046751522366,0.609481500197365,0.387594239264587
368,2,10,0.42025228849242,0.498341780953621,0.555281820502505,0.580916288522142,0.636856074705464,0.228262395059768,0.891999190394022,0.892638658511243,0.204089792659506,0.812003416705201
568,6,3,0.374698169902153,0.516120466795098,0.520966437896574,0.408182835847279,0.505916926662368,0.0894753705566856,0.370145109754032,0.677944780870178,0.0718062977392692,0.864056227110839
159,4,8,0.449203828896536,0.0746878426600946,0.159801865191269,0.419095250984235,0.338799112203834,0.162856636857776,0.440438627021317,0.474725291864667,0.145036703737662,0.85227416200263
886,9,8,0.507316644873889,0.0263282494483516,0.556299771588552,0.0412224066196475,0.635460638106102,0.240701972872686,0.940545616362407,0.0358339821858332,0.974968695477024,0.460427637621039
517,3,7,0.115931836596457,0.297591074451292,0.816025960656046,0.0286499753877986,0.081907432211237,0.0508026754452982,0.629827019864973,0.27811904998729,0.429513115953119,0.88124008817391
929,9,3,0.800294039833895,0.470280527618504,0.0661371655683732,0.507931355788233,0.351941340920026,0.147291227511627,0.351108197372756,0.503625862280605,0.60907891089844,0.410572277465044
726,8,5,0.114957111573173,0.372723304716148,0.0493137111948337,0.482310772015643,0.271142365215439,0.166010419983714,0.337798027845914,0.999809302883549,0.835220721783023,0.414012782738102
761,6,6,0.418872987479856,0.478015580656938,0.057500547093316,0.663080770490877,0.218623603315605,0.104829740301236,0.601286296698335,0.872018710846268,0.357486042216001,0.861664243797772
583,8,6,0.612848356767953,0.0462767229755642,0.145150438878871,0.251822936946503,0.0849355607148493,0.00774388657826982,0.854828845436871,0.5102833257247,0.981715786387213,0.2032395665196
140,6,10,0.710042786139832,0.771452056208486,0.424393136322894,0.376006788106472,0.282148042109376,0.266768911210366,0.398850127321668,0.142254966040538,0.214874356687721,0.943893444135506
938,6,6,0.0458385483064689,0.372947139183292,0.588275984439906,0.228521726411185,0.108693311849982,0.0254829291613016,0.860213490708941,0.717143181822263,0.713694073726842,0.450210549705266
877,5,4,0.457898366672546,0.455535562947625,0.816584819921479,0.946631434302521,0.0722225602609105,0.0659478274022499,0.0129237175598741,0.735742151900288,0.807488417723542,0.0100626809114823
970,3,10,0.640024845912307,0.541331690397626,0.240775959778624,0.128891111359675,0.895165392642259,0.595012694239919,0.882694779596804,0.385336568976403,0.598896739425417,0.108443784972024
769,5,5,0.306950498381327,0.830575368002499,0.731784640991408,0.580667307969742,0.102696676916024,0.0997933626053968,0.348825429444085,0.0941768076331122,0.288378273814335,0.523090999747859
41,5,9,0.513705746377516,0.221502220521192,0.579523866875586,0.0100091530479491,0.216958065834315,0.0947355462080621,0.0956642305031885,0.215801223764312,0.621310574422148,0.418122794510797
376,5,8,0.137329191021528,0.208852637352166,0.162235924090212,0.137473484027549,0.635017411882989,0.192484712321292,0.87545264328171,0.715678760067187,0.70815427996458,0.686678468214348
240,5,3,0.146812209068285,0.913683532887395,0.933149260091665,0.624731999134552,0.85122188446701,0.705800588535291,0.211206872383901,0.133153651090409,0.283854997016327,0.200508280953206
950,5,3,0.291366509892978,0.322018640062818,0.335604030888877,0.0560291641831398,0.13892133886551,0.00549181231605914,0.261806827518344,0.789227628522227,0.708371833639266,0.440247961861757
585,6,6,0.765896801471803,0.633956004980789,0.899365742740873,0.999999500135379,0.955893739693379,0.600926202326476,0.45974950372423,0.177776927722432,0.391107943757786,0.434977610615687
499,3,5,0.523606684803241,0.946258649456967,0.0773009415250504,0.607569932149607,0.707692510208837,0.224467034149972,0.215436675330205,0.476236698560324,0.313359393968829,0.74917218690603
274,6,2,0.963489970800071,0.915068430722761,0.8920987641691,0.390181831437163,0.61198859588278,0.45918576089228,0.296200657893089,0.0570661855748389,0.913483964471472,0.0473956252636854
29,5,6,0.558530273054121,0.439344104407355,0.855123273875099,0.421907392522646,0.740981480417377,0.365362027312606,0.608757151960768,0.99702017052155,0.0158706204025075,0.773872313420987
860,3,2,0.475471194919175,0.404041231766832,0.178927583125047,0.648323938872432,0.457546832754696,0.221234804558835,0.0451379624048946,0.430867653593794,0.718708924190374,0.395755912553472
154,9,2,0.587016794373537,0.0860733498804271,0.0569152230121894,0.625585847513471,0.11813052026208,0.0256548817130152,0.335068486520369,0.148582796760416,0.594179318607575,0.760345555883204
858,7,5,0.986380672575347,0.284448980812286,0.529508027329063,0.993482667408115,0.144715067676548,0.0336234907445948,0.174956052021636,0.776979708267376,0.79840978653112,0.790988982491754
753,5,5,0.978809098920971,0.707965455165831,0.201506859248155,0.0337661464458797,0.63126895324341,0.456902568828535,0.846091937298863,0.560182858706499,0.232199980678735,0.0287346911586821
458,1,9,0.450546328621428,0.20461462517879,0.0231664891710505,0.757618929122482,0.446695334705454,0.400661842567184,0.889999328605691,0.128554391632136,0.486537572480598,0.748157291228185
767,4,1,0.767728009381611,0.499905874116276,0.823341808996606,0.375813838416059,0.885171692376165,0.448299187063116,0.605124060020177,0.97503649542497,0.497775898859464,0.845297107396624
119,5,3,0.808075380975287,0.494349428009777,0.124961813317379,0.877686541994684,0.0456243574393913,0.00422858508800351,0.659801975600934,0.211646286186855,0.827202688532672,0.243785368235223
556,10,4,0.794203258479037,0.164124970706902,0.405717723594489,0.268306030061096,0.874076024325914,0.504419383995478,0.188314160299837,0.767797773499647,0.518370015270938,0.297963616996491
183,7,4,0.637651035697688,0.589150303285196,0.200489487972553,0.399221852757712,0.240460257800855,0.144089722555592,0.241696294631856,0.0809667914633872,0.253429823060869,0.294441729761288
